Timestamp;Altimeter;Bank Angle;Brakes;Heading;Elevation;Engine1N1;Engine1N2;Engine2N1;Engine2N2;Flaps;Fuel;Gear;GpsAltitude;GS;IAS;Lat;Lon;OnGround;OAT;Pitch;RadioAltimeter;TAT;TAS;VS;WindDirection;WindSpeed
1652210223;5390;0;none;355;1640;23,2;73;23,4;73,3;1+F;13245;down;1643;9;13;39,8661;-104,6623;True;13;1,1;2;14;14;0;110;12
1652210224;5390;0;none;354;1640;23;72,7;23,1;73;1+F;13245;down;1643;10;13;39,8662;-104,6623;True;13;1,1;2;14;15;0;110;12
1652210225;5389;0;none;354;1640;22,7;72,4;22,9;72,6;1+F;13245;down;1643;10;14;39,8663;-104,6623;True;13;1,1;2;14;15;0;110;12
1652210226;5389;0;none;353;1640;22,5;72,1;22,7;72,3;1+F;13245;down;1643;10;14;39,8664;-104,6623;True;13;1,2;2;14;16;0;110;12
1652210227;5389;0,1;none;353;1640;22,4;71,9;22,5;72,1;1+F;13241;down;1643;10;15;39,8665;-104,6623;True;13;1,1;2;14;16;0;110;12
1652210228;5388;0;none;353;1639;22,2;71,7;22,3;71,8;1+F;13241;down;1643;11;15;39,8666;-104,6623;True;13;1,1;2;14;16;0;110;12
1652210229;5388;0;none;353;1639;22;71,5;22,1;71,6;1+F;13241;down;1642;11;15;39,8667;-104,6623;True;13;1,1;2;14;17;0;110;12
1652210230;5388;-0;none;353;1639;21,9;71,3;22;71,4;1+F;13241;down;1642;11;16;39,8668;-104,6623;True;13;1,1;2;14;17;0;110;12
1652210231;5387;0;none;353;1639;21,8;71,1;21,9;71,2;1+F;13241;down;1642;11;16;39,8669;-104,6622;True;13;1,1;2;14;18;0;110;12
1652210232;5387;0,1;none;353;1639;21,6;70,9;21,7;71,1;1+F;13241;down;1642;11;17;39,867;-104,6622;True;13;1,2;2;14;18;0;110;12
1652210233;5386;0,1;none;353;1639;21,5;70,8;21,6;70,9;1+F;13241;down;1642;12;17;39,8671;-104,6622;True;13;1,1;2;14;19;0;110;12
1652210234;5386;0;none;353;1639;21,4;70,7;21,5;70,8;1+F;13241;down;1642;12;17;39,8672;-104,6622;True;13;1,1;2;14;19;0;110;12
1652210235;5385;0;none;353;1639;21,4;70,5;21,4;70,6;1+F;13241;down;1642;12;18;39,8673;-104,6622;True;13;1,1;2;14;20;0;110;12
1652210236;5385;0;none;353;1638;21,3;70,4;21,3;70,5;1+F;13241;down;1641;12;18;39,8674;-104,6622;True;13;1,1;2;14;20;0;110;12
1652210238;5385;-0;none;353;1638;21,2;70,3;21,3;70,4;1+F;13241;down;1641;12;18;39,8675;-104,6622;True;13;1,1;2;14;20;0;110;12
1652210239;5384;-0;none;352;1638;21,1;70,2;21,2;70,3;1+F;13241;down;1641;13;19;39,8676;-104,6622;True;13;1,1;2;14;20;0;110;12
1652210240;5384;-0;none;352;1638;21,1;70,1;21,1;70,2;1+F;13241;down;1641;13;19;39,8677;-104,6622;True;13;1,1;2;14;21;0;110;12
1652210241;5383;0;none;352;1638;21;70;21;70,1;1+F;13241;down;1641;13;19;39,8679;-104,6622;True;13;1,1;2;14;21;0;110;12
1652210242;5382;0;both;352;1638;20,9;70;21;70;1+F;13241;down;1641;13;19;39,868;-104,6622;True;13;1,2;2;14;21;0;110;12
1652210243;5382;0;left;352;1637;20,9;69,9;20,9;69,9;1+F;13241;down;1641;13;19;39,8681;-104,6622;True;13;1,2;2;14;21;0;110;12
1652210244;5381;0;left;352;1637;20,8;69,8;20,9;69,9;1+F;13241;down;1640;12;18;39,8682;-104,6622;True;13;1,2;2;14;20;0;110;12
1652210245;5381;-0;left;352;1637;20,8;69,7;20,8;69,8;1+F;13241;down;1640;12;17;39,8683;-104,6622;True;13;1,2;2;14;19;0;110;12
1652210246;5381;-0;left;352;1637;20,7;69,7;20,8;69,7;1+F;13241;down;1640;11;16;39,8684;-104,6622;True;13;1,3;2;13;17;0;110;12
1652210247;5379;-0;left;351;1637;20,7;69,6;20,7;69,7;1+F;13238;down;1640;10;14;39,8685;-104,6622;True;13;1,3;2;13;15;0;110;12
1652210248;5377;-0;left;351;1637;20,6;69,6;20,7;69,6;1+F;13238;down;1640;9;13;39,8686;-104,6622;True;13;1,3;2;13;14;0;110;12
1652210249;5377;-0;none;351;1637;20,6;69,5;20,6;69,6;1+F;13238;down;1640;9;11;39,8687;-104,6622;True;13;1,2;2;14;12;0;110;12
1652210250;5376;-0;none;351;1637;20,6;69,5;20,6;69,5;1+F;13238;down;1640;9;12;39,8688;-104,6622;True;13;1,1;2;14;13;0;110;12
1652210251;5376;0;none;352;1636;20,6;69,4;20,6;69,5;1+F;13238;down;1640;9;12;39,8688;-104,6622;True;13;1,1;2;14;13;0;110;12
1652210252;5376;0;none;352;1636;20,5;69,4;20,6;69,4;1+F;13238;down;1639;9;13;39,8689;-104,6622;True;13;1,1;2;14;14;0;110;12
1652210253;5376;0;none;353;1636;20,5;69,4;20,5;69,4;1+F;13238;down;1639;9;13;39,869;-104,6622;True;13;1,1;2;14;14;0;110;12
1652210254;5375;0;none;353;1636;20,5;69,4;20,5;69,4;1+F;13238;down;1639;10;13;39,8691;-104,6622;True;13;1,1;2;14;15;0;110;12
1652210255;5375;0;none;354;1636;20,5;69,3;20,5;69,4;1+F;13238;down;1639;10;14;39,8692;-104,6622;True;13;1,1;2;13;15;0;110;12
1652210256;5374;0;none;355;1636;20,5;69,3;20,5;69,3;1+F;13238;down;1639;10;14;39,8693;-104,6622;True;13;1,1;2;14;16;0;110;12
1652210257;5374;0;none;355;1636;20,5;69,3;20,5;69,3;1+F;13238;down;1639;10;15;39,8694;-104,6622;True;13;1,1;2;14;16;0;110;12
1652210258;5374;0,1;none;356;1636;20,4;69,3;20,5;69,3;1+F;13238;down;1639;10;15;39,8695;-104,6622;True;13;1,1;2;14;17;0;110;12
1652210259;5373;0,1;none;356;1635;20,4;69,3;20,4;69,3;1+F;13238;down;1639;11;16;39,8696;-104,6622;True;13;1,1;2;14;17;0;110;12
1652210260;5373;0,1;none;357;1635;20,4;69,3;20,4;69,3;1+F;13238;down;1638;11;16;39,8697;-104,6622;True;13;1,1;2;14;18;0;110;12
1652210261;5372;0,1;none;358;1635;20,4;69,2;20,4;69,2;1+F;13238;down;1638;11;16;39,8698;-104,6622;True;13;1,1;2;14;18;0;110;12
1652210262;5373;0,1;none;358;1635;20,4;69,2;20,4;69,2;1+F;13238;down;1638;11;17;39,8699;-104,6622;True;13;1,1;2;14;19;0;110;12
1652210263;5372;0;none;356;1635;20,4;69,2;20,4;69,2;1+F;13238;down;1638;11;17;39,87;-104,6622;True;13;1,1;2;14;19;0;110;12
1652210264;5371;-0;none;354;1635;20,4;69,2;20,4;69,2;1+F;13238;down;1638;11;17;39,8701;-104,6622;True;13;1,1;2;14;19;0;110;12
1652210265;5371;-0;none;353;1635;20,4;69,2;20,4;69,2;1+F;13238;down;1638;12;17;39,8702;-104,6622;True;13;1,1;2;14;19;0;110;12
1652210266;5371;-0;none;351;1635;20,4;69,2;20,4;69,2;1+F;13234;down;1638;12;17;39,8703;-104,6622;True;13;1,2;2;14;19;0;110;12
1652210267;5370;-0,1;none;350;1634;20,4;69,2;20,4;69,2;1+F;13234;down;1637;12;17;39,8704;-104,6622;True;13;1,1;2;14;19;0;110;12
1652210268;5370;-0,1;none;348;1634;20,3;69,2;20,4;69,2;1+F;13234;down;1637;12;17;39,8705;-104,6622;True;13;1,2;2;14;19;0;109;12
1652210269;5369;-0,3;none;346;1634;20,3;69,2;20,3;69,2;1+F;13234;down;1637;12;17;39,8706;-104,6622;True;13;5,2;2;14;19;0;109;12
1652210270;5367;-1,2;none;344;1633;20,3;69,2;20,3;69,2;1+F;13234;down;1636;13;17;39,8707;-104,6622;True;13;2,4;2;14;19;-1;110;12
1652210271;5365;-0,1;none;343;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1636;13;18;39,8708;-104,6622;True;13;1;2;14;19;0;110;12
1652210272;5364;-0;none;341;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;13;18;39,8709;-104,6623;True;13;0,8;2;14;19;0;110;12
1652210273;5363;-0,4;none;339;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;13;17;39,8711;-104,6623;True;13;0,6;2;14;19;0;110;12
1652210274;5363;-0,3;none;337;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;13;17;39,8712;-104,6623;True;13;0,7;2;14;19;0;110;12
1652210275;5363;0,1;none;336;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;13;17;39,8713;-104,6624;True;13;0,8;2;14;19;0;110;12
1652210276;5363;0,2;none;334;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;13;17;39,8714;-104,6624;True;13;0,9;2;14;19;0;110;12
1652210277;5362;1,4;none;338;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;13;17;39,8715;-104,6625;True;13;1,6;2;14;19;0;110;12
1652210278;5362;1,7;none;342;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;14;18;39,8716;-104,6625;True;13;0,8;2;14;20;0;110;12
1652210279;5362;2,1;none;349;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;13;19;39,8718;-104,6625;True;13;0,9;2;14;21;0;110;12
1652210280;5361;1,1;none;359;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;12;19;39,8719;-104,6625;True;13;0,7;2;14;21;0;110;12
1652210281;5361;1,2;none;10;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;11;19;39,872;-104,6625;True;13;0,4;2;14;21;0;110;12
1652210282;5361;1,3;none;22;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;11;20;39,8721;-104,6625;True;13;0,2;2;14;23;0;110;12
1652210283;5361;0,9;none;33;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;11;22;39,8722;-104,6624;True;13;0;2;14;25;0;110;12
1652210284;5361;0,4;none;38;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;10;23;39,8722;-104,6623;True;13;0,6;2;14;25;0;110;12
1652210285;5361;-0,2;none;34;1632;20,3;69,1;20,3;69,1;1+F;13234;down;1635;10;22;39,8723;-104,6622;True;13;0,7;2;14;24;0;110;12
1652210286;5362;-0,7;none;25;1632;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;20;39,8724;-104,6622;True;13;0,9;2;14;21;0;110;12
1652210287;5362;-0,7;none;15;1632;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;18;39,8724;-104,6621;True;13;0,8;2;14;20;0;110;12
1652210288;5362;-0,3;none;11;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;17;39,8725;-104,6621;True;13;0,7;2;14;19;0;110;12
1652210289;5361;-0,3;none;4;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;16;39,8726;-104,662;True;13;0,6;2;14;17;0;110;12
1652210290;5362;-0,7;none;353;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;9;13;39,8727;-104,662;True;13;0,5;2;14;14;0;110;12
1652210291;5361;-0,3;none;344;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;9;12;39,8728;-104,662;True;13;0,6;2;14;13;0;110;12
1652210292;5361;-0,5;none;342;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;9;11;39,8729;-104,6621;True;13;0,4;2;14;12;0;110;12
1652210293;5361;-0,3;none;341;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;9;11;39,873;-104,6621;True;13;0,4;2;14;12;0;110;12
1652210294;5361;-0,5;none;340;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;11;39,873;-104,6621;True;13;0,3;2;14;12;0;110;12
1652210295;5362;-0,5;none;340;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;11;39,8731;-104,6621;True;13;0,5;2;14;12;0;110;12
1652210296;5361;-0,1;none;342;1631;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;11;39,8732;-104,6621;True;13;0,3;2;14;13;0;110;12
1652210297;5361;-0,1;none;345;1632;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;12;39,8733;-104,6622;True;13;0,4;2;14;13;0;110;12
1652210298;5362;-0,3;none;350;1632;20,3;69,1;20,3;69,1;1+F;13230;down;1635;10;13;39,8734;-104,6622;True;13;0,5;2;14;14;0;110;12
1652210299;5361;-0,3;none;351;1632;20,3;69,2;20,3;69,1;1+F;13230;down;1635;10;13;39,8735;-104,6622;True;13;0,5;2;14;15;0;110;12
1652210300;5362;-0,3;none;351;1632;20,4;69,2;20,3;69,2;1+F;13230;down;1635;10;13;39,8736;-104,6622;True;13;0,4;2;14;15;0;110;12
1652210301;5362;-0,4;none;352;1632;20,4;69,2;20,4;69,2;1+F;13230;down;1635;10;13;39,8736;-104,6622;True;13;0,3;2;14;15;0;110;12
1652210302;5361;-0,4;none;352;1632;20,4;69,2;20,4;69,2;1+F;13230;down;1635;10;14;39,8737;-104,6622;True;13;0,5;2;14;15;0;110;12
1652210303;5362;-0,4;none;352;1632;20,4;69,3;20,4;69,2;1+F;13230;down;1635;10;14;39,8738;-104,6622;True;13;0,5;2;14;15;0;110;12
1652210304;5362;-0,4;none;352;1632;20,4;69,3;20,4;69,3;1+F;13230;down;1635;10;14;39,8739;-104,6622;True;13;0,2;2;14;15;0;110;12
1652210305;5362;-0,1;none;352;1632;20,5;69,3;20,4;69,3;1+F;13226;down;1635;10;14;39,874;-104,6622;True;13;0,5;2;14;15;0;110;12
1652210306;5362;-0;none;353;1632;20,5;69,3;20,5;69,3;1+F;13226;down;1635;10;14;39,8741;-104,6622;True;13;0,5;2;14;15;0;110;12
1652210307;5361;-0;none;353;1632;20,5;69,4;20,5;69,3;1+F;13226;down;1635;10;14;39,8742;-104,6622;True;13;0,5;2;14;16;0;110;12
1652210308;5361;-0,1;none;353;1632;20,5;69,4;20,5;69,4;1+F;13226;down;1635;10;14;39,8743;-104,6622;True;13;0,4;2;14;16;0;110;12
1652210309;5361;0;none;353;1632;20,5;69,4;20,5;69,4;1+F;13226;down;1635;10;14;39,8744;-104,6622;True;13;0,4;2;14;16;0;110;12
1652210310;5361;-0,1;none;353;1632;20,6;69,5;20,5;69,4;1+F;13226;down;1635;10;15;39,8745;-104,6622;True;13;0,5;2;14;16;0;110;12
1652210311;5362;0,1;none;353;1632;20,6;69,5;20,6;69,5;1+F;13226;down;1635;10;15;39,8746;-104,6622;True;13;0,4;2;14;16;0;110;12
1652210312;5362;-0;none;353;1632;20,6;69,5;20,6;69,5;1+F;13226;down;1635;10;15;39,8747;-104,6622;True;13;0,6;2;14;16;0;110;12
1652210313;5362;0,1;none;354;1632;20,6;69,5;20,6;69,5;1+F;13226;down;1635;11;15;39,8747;-104,6622;True;13;0,6;2;14;17;0;110;12
1652210314;5362;0,1;none;354;1632;20,6;69,5;20,6;69,5;1+F;13226;down;1635;11;15;39,8748;-104,6621;True;13;0,6;2;14;17;0;110;12
1652210315;5362;0,1;none;354;1632;20,6;69,5;20,6;69,5;1+F;13226;down;1635;11;15;39,8749;-104,6621;True;13;0,6;2;14;17;0;110;12
1652210316;5361;0;none;354;1632;20,6;69,5;20,6;69,5;1+F;13226;down;1635;11;16;39,875;-104,6621;True;13;0,6;2;14;17;0;110;12
1652210317;5362;-0;none;354;1632;20,6;69,5;20,6;69,5;1+F;13226;down;1635;11;16;39,8751;-104,6621;True;13;0,6;2;14;17;0;110;12
1652210318;5361;-0;none;354;1631;20,6;69,5;20,6;69,5;1+F;13226;down;1635;11;16;39,8752;-104,6621;True;13;0,6;2;14;18;0;110;12
1652210319;5361;-0;none;353;1631;20,6;69,5;20,6;69,5;1+F;13226;down;1635;11;16;39,8753;-104,6621;True;13;0,7;2;14;18;0;110;12
1652210320;5362;-0,1;none;353;1631;20,6;69,4;20,6;69,5;1+F;13226;down;1635;11;16;39,8754;-104,6621;True;13;0,7;2;14;18;0;110;12
1652210321;5362;-0,1;none;352;1631;20,5;69,4;20,6;69,4;1+F;13226;down;1634;11;16;39,8755;-104,6621;True;13;0,7;2;14;18;0;110;12
1652210322;5362;-0,1;none;351;1631;20,5;69,4;20,5;69,4;1+F;13226;down;1634;11;16;39,8756;-104,6621;True;13;0,7;2;14;18;0;110;12
1652210323;5361;-0,2;none;351;1631;20,5;69,4;20,5;69,4;1+F;13226;down;1634;11;16;39,8758;-104,6621;True;13;0,7;2;14;18;0;110;12
1652210324;5361;-0,2;none;351;1631;20,5;69,3;20,5;69,4;1+F;13222;down;1634;12;17;39,8759;-104,6621;True;13;0,6;2;14;18;0;110;12
1652210325;5361;-0,3;none;352;1631;20,5;69,3;20,5;69,3;1+F;13222;down;1634;12;17;39,876;-104,6621;True;13;0,6;2;14;19;0;110;12
1652210327;5360;-0,4;left;352;1631;20,5;69,3;20,5;69,3;1+F;13222;down;1634;11;16;39,8761;-104,6621;True;13;0,8;2;14;17;0;110;12
1652210328;5360;-0,5;left;351;1631;20,4;69,3;20,5;69,3;1+F;13222;down;1634;9;13;39,8762;-104,6621;True;13;0,8;2;14;14;0;110;12
1652210329;5360;-0,5;left;349;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;8;11;39,8762;-104,6621;True;13;0,8;2;14;11;0;110;12
1652210330;5361;-0,5;left;349;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;7;8;39,8763;-104,6621;True;13;0,8;2;14;9;0;110;12
1652210331;5360;-0,5;left;349;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;4;4;39,8764;-104,6621;True;13;0,9;2;13;3;0;110;12
1652210332;5360;-0,6;left;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,8;2;13;0;0;110;12
1652210333;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210334;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210335;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210336;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210337;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210338;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210339;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210340;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210341;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210342;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210343;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13222;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210344;5361;-0,6;both;350;1631;20,4;69,3;20,4;69,3;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210345;5361;-0,6;both;350;1631;20,5;69,3;20,4;69,3;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210346;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210347;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210348;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210349;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,3;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210350;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210351;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210352;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210353;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210354;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210355;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210356;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210357;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210358;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210359;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210360;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210361;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210362;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13219;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210363;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210364;5361;-0,6;both;350;1631;20,5;69,4;20,5;69,4;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210365;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,4;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210366;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210367;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210368;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210369;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210370;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210371;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,3;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210372;5361;-0,6;both;350;1631;20,5;69,3;20,5;69,4;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210373;5361;-0,6;none;350;1631;20,5;69,4;20,6;69,5;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210374;5361;-0,6;none;350;1631;20,8;70;20,8;69,9;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210375;5361;-0,6;none;350;1631;21,7;71,2;21,4;70,7;1+F;13215;down;1634;0;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210376;5361;-0,6;none;350;1631;22,5;72,3;22;71,6;1+F;13215;down;1634;1;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210377;5361;-0,6;none;350;1631;23,2;73,2;22,6;72,3;1+F;13215;down;1634;1;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210378;5361;-0,6;none;350;1631;23,8;74;23;72,9;1+F;13215;down;1634;1;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210379;5361;-0,6;none;350;1631;24,6;75,1;23,4;73,5;1+F;13215;down;1634;1;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210380;5361;-0,6;none;351;1631;25,3;76,1;23,8;73,9;1+F;13215;down;1634;2;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210381;5361;-0,6;none;351;1631;25,9;76,9;24,1;74,4;1+F;13211;down;1634;2;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210382;5361;-0,6;none;351;1631;26,5;77,5;24,6;75,1;1+F;13211;down;1634;2;0;39,8764;-104,6621;True;13;0,6;2;13;0;0;110;12
1652210383;5361;-0,6;none;352;1631;26,9;78;25;75,7;1+F;13211;down;1634;2;1;39,8765;-104,6621;True;13;0,6;2;13;1;0;110;11
1652210384;5367;-0,6;none;352;1631;27,4;78,8;25,6;76,6;1+F;13211;down;1634;3;1;39,8765;-104,6621;True;16;0,6;2;16;2;0;110;11
1652210385;5376;-0,6;none;352;1631;27,7;79,1;25,9;77;1+F;13211;down;1634;3;2;39,8765;-104,6621;True;16;0,6;2;16;2;0;110;11
1652210386;5383;-0,6;none;352;1631;28;79,4;26,1;77,3;1+F;13211;down;1634;3;3;39,8765;-104,6621;True;16;0,6;2;16;3;0;110;11
1652210387;5388;-0,6;none;352;1631;28,2;79,7;26,3;77,5;1+F;13211;down;1634;4;3;39,8766;-104,6621;True;16;0,6;2;16;4;0;110;11
1652210388;5393;-0,6;none;352;1631;27,3;78,4;25,8;76,7;1+F;13211;down;1634;4;4;39,8766;-104,6621;True;16;0,6;2;16;5;0;110;11
1652210389;5387;-0,7;none;352;1631;25,8;76,8;24,8;75,4;1+F;13211;down;1634;5;5;39,8767;-104,6621;True;16;0,6;2;16;5;0;110;11
1652210390;5387;-0,7;none;352;1631;24,8;75,5;24,2;74,6;1+F;13211;down;1634;5;5;39,8767;-104,6621;True;16;0,6;2;17;6;0;110;11
1652210391;5392;-0,7;none;352;1631;24,2;74,6;23,8;74,1;1+F;13211;down;1634;5;6;39,8767;-104,6621;True;16;0,6;2;17;6;0;110;11
1652210392;5395;-0,7;none;352;1631;23,8;74,1;23,5;73,7;1+F;13211;down;1634;5;6;39,8768;-104,6621;True;16;0,6;2;17;7;0;110;11
1652210393;5397;-0,7;none;352;1631;23,5;73,7;23,3;73,4;1+F;13211;down;1634;5;6;39,8768;-104,6621;True;16;0,6;2;17;7;0;110;11
